PRODUCT_FULL_SEGMENTS_NUMBER,PRODUCT_NAME,PRODUCT_PACKAGE_DESCRIPTION,ITEM_NET_WEIGHT,COMPANY_COUNTRY,STATE,ONHANDQTY,EXPIREDQTY,BLOCKEDQTY,INTRANSITQTY,ONPOQTY,SOOTHER,POOTHER,SUPPLYOP,Q_SO,Q_SB,N30D_SO,TOTAL_DEMAND,ITEM_GROUP,STOCKINGTYPE,INVENTORYTYPE,VENDOR_NAME,LOCAL_PRODUCTMANAGER_NAME,PRODUCT_PRINCIPAL_NAME,INVENTORY_OWNERSHIP,BUYER_NAME,COO,LEADTIME,SHELFLIFE,MIN_DAYS,MAX_DAYS,IDEAL_PIPELINE,LEADTIMELEVEL,SHELFLIFEDAYS,MOQ,PALLET_SIZE,UNITSPERCONTAINER,H_ADU,FCST_TOTAL,UNITCOST,PERCENTAGE,F_ADU,SOH_DC,INTRANSIT_DC,ONPO_DC,NAT_SOH_DC,NAT_INTRANSIT_DC,NAT_ONPO_DC,ROW_NET_POSITION,NAT_NET_POSITION,NAT_PIPELINE_DC,ROW_PIPELINE_DC,RAW_ORDER_QTY,ORDER_QTY,ORDER_DC,STOCK_STATUS,ORDER_AMOUNT,OVERSTOCK_VALUE
4437540VR,SODIUM ACETATE 26%,1135 kg IBC,1135.0,Australia,WA,1135.000,0.000,1135.000,0.000,0.000,1135.000,0.000,0.000,0.000,1135.000,0.000,1135.000,N1 - Non hazardous/Non dangerous,U,M,ENVIRONEX INTERNATIONAL PTY LTD ,BRETT ASHDOWN,ENVIRONEX INTERNATIONAL PTY LTD,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,15.00000,730.00000,30,60,75,15,730,0.000,,1,569.69,782.47,0.69,1.00,782.47,0.00,0.00,0.00,0.00,0.00,0.00,-1135.000,-1135.000,0.00,0.00,46948.20,47670.0,60.92,Stockout Risk,32892.3,0.00
441076AIR,RICE STARCH GZ-1000,20 kg bag,20.0,Australia,VIC,30720.000,0.000,0.000,61440.000,46080.000,0.000,0.000,107520.000,123080.000,0.000,77000.000,138440.000,N1 - Non hazardous/Non dangerous,S,B,STARCH PRODUCTS CO. LTD ,TANYA HARVEY,STARCH PRODUCTS CO ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",TH,75.00000,365.00000,30,60,135,75,365,5600.000,,1,963.13,757.68,3.01,0.93,704.19,-65.72,87.25,65.44,-57.23,81.09,60.82,15160.000,12080.000,84.68,86.97,33822.25,33840.0,48.06,Low Stock,101858.4,0.00
441076AIR,RICE STARCH GZ-1000,20 kg bag,20.0,Australia,NSW,2960.000,40.000,0.000,0.000,0.000,6000.000,0.000,0.000,0.000,6000.000,0.000,6000.000,N1 - Non hazardous/Non dangerous,S,B,STARCH PRODUCTS CO. LTD ,TANYA HARVEY,STARCH PRODUCTS CO ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",TH,75.00000,365.00000,30,60,135,75,365,5600.000,,1,68.47,757.68,2.04,0.07,50.06,58.33,0.00,0.00,-57.23,81.09,60.82,-3080.000,12080.000,84.68,58.33,3003.60,5600.0,111.87,Low Stock,11424.0,0.00
441076AIR,RICE STARCH GZ-1000,20 kg bag,20.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,B,STARCH PRODUCTS CO. LTD ,TANYA HARVEY,STARCH PRODUCTS CO ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",TH,75.00000,365.00000,30,60,135,75,365,5600.000,,1,4.69,757.68,,0.00,3.43,0.00,0.00,0.00,-57.23,81.09,60.82,0.000,12080.000,84.68,0.00,205.80,5600.0,1632.65,Low Stock,,0.00
260945AIR,FRUTAFIT HD,20 kg bag,20.0,Australia,VIC,6780.000,0.000,0.000,20000.000,0.000,0.000,0.000,20000.000,6640.000,0.000,5440.000,6640.000,N1 - Non hazardous/Non dangerous,S,A,COSUN INGREDIENTS B.V. ,GWENDOLINE CROTHERS,ROYAL COSUN,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,120.00000,1825.00000,30,60,180,120,1825,1780.000,50.0000,1,195.55,756.27,5.03,0.37,276.45,4.85,72.35,0.00,60.16,60.82,21.13,20140.000,75980.000,142.11,77.20,16587.00,16600.0,60.05,Low Stock,83498.0,0.00
260945AIR,FRUTAFIT HD,20 kg bag,20.0,Australia,NSW,44360.000,0.000,20.000,6000.000,14000.000,18000.000,0.000,20000.000,29000.000,0.000,8000.000,47000.000,N1 - Non hazardous/Non dangerous,S,A,COSUN INGREDIENTS B.V. ,GWENDOLINE CROTHERS,ROYAL COSUN,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,120.00000,1825.00000,30,60,180,120,1825,1780.000,50.0000,1,167.51,756.27,3.86,0.31,236.81,153.46,25.34,59.12,60.16,60.82,21.13,35340.000,75980.000,142.11,237.92,0.00,0.0,0.0,Low Stock,0.0,0.00
260945AIR,FRUTAFIT HD,20 kg bag,20.0,Australia,QLD,13320.000,0.000,0.000,20000.000,0.000,0.000,0.000,20000.000,13600.000,0.000,4300.000,13600.000,N1 - Non hazardous/Non dangerous,S,A,COSUN INGREDIENTS B.V. ,GWENDOLINE CROTHERS,ROYAL COSUN,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,120.00000,1825.00000,30,60,180,120,1825,1780.000,50.0000,1,84.30,756.27,5.09,0.16,119.17,75.69,167.83,0.00,60.16,60.82,21.13,19720.000,75980.000,142.11,243.52,0.00,0.0,0.0,Low Stock,0.0,0.00
260945AIR,FRUTAFIT HD,20 kg bag,20.0,Australia,WA,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,A,COSUN INGREDIENTS B.V. ,GWENDOLINE CROTHERS,ROYAL COSUN,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,120.00000,1825.00000,30,60,180,120,1825,0.000,50.0000,1,46.17,756.27,5.25,0.09,65.27,0.00,0.00,0.00,60.16,60.82,21.13,0.000,75980.000,142.11,0.00,3916.20,3920.0,60.06,Low Stock,20580.0,0.00
260945AIR,FRUTAFIT HD,20 kg bag,20.0,Australia,SA,1980.000,0.000,0.000,0.000,1980.000,0.000,0.000,1980.000,3180.000,0.000,3180.000,3180.000,N1 - Non hazardous/Non dangerous,S,A,COSUN INGREDIENTS B.V. ,GWENDOLINE CROTHERS,ROYAL COSUN,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,120.00000,1825.00000,30,60,180,120,1825,1780.000,50.0000,1,41.43,756.27,5.15,0.08,58.57,-20.49,0.00,33.81,60.16,60.82,21.13,780.000,75980.000,142.11,13.32,3514.20,3520.0,60.1,Low Stock,18128.0,0.00
4400160VR,ALSET-13,1000 litre IBC,1360.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,I,DGL MANUFACTURING PTY LTD ,"ELAURIA, ARWIN",HARDMAN CHEMICALS PTY LTD,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,30.00000,360.00000,0,0,0,30,360,7000.000,,1,123.29,751.62,,1.00,751.62,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
4400160VR,ALSET-13,1000 litre IBC,1360.0,Australia,NSW,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,I,DGL MANUFACTURING PTY LTD ,"ELAURIA, ARWIN",HARDMAN CHEMICALS PTY LTD,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,30.00000,360.00000,0,0,0,30,360,7000.000,,1,0.00,751.62,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
438479QBP,DISSOLVINE D50,bulk,1.0,Australia,VIC,22480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,F,"NOURYON CHEMICALS(NINGBO)CO.,LTD ",SONYA ATKINSON,NOURYON ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,90.00000,730.00000,0,0,0,90,730,6136.000,,1,745.42,749.84,2.54,1.00,749.84,29.98,0.00,0.00,29.98,0.00,0.00,22480.000,22480.000,29.98,29.98,0.00,0.0,0.0,Overstock,0.0,57099.20
4397720VR,INFINEUM D3503,19500 kg ISOTANK (BLC),1.0,Australia,VIC,0.000,0.000,0.000,0.000,39000.000,0.000,0.000,39000.000,19000.000,0.000,0.000,38000.000,D2 - Hazardous but NOT dangerous,S,C,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,720.00000,0,0,0,35,720,19500.000,,1,973.74,746.32,7.33,1.00,746.32,0.00,0.00,52.26,0.00,0.00,52.26,20000.000,20000.000,52.26,52.26,0.00,0.0,0.0,Overstock,0.0,146600.00
362870E1RGER,D.E.R. 331,240 kg drum,240.0,Australia,NSW,35520.000,0.000,0.000,0.000,38400.000,43680.000,0.000,38400.000,8400.000,43680.000,8400.000,52080.000,D1 - Dangerous & hazardous product,S,A,BLUECUBE CHEMICALS HONG KONG LIMITED ,GRAEME VAN GREUNEN,OLIN CORPORATION,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,120.00000,720.00000,30,60,180,120,720,960.000,,1,320.88,729.51,3.60,0.58,423.44,64.05,0.00,90.69,37.50,26.32,131.60,21840.000,63120.000,195.42,154.74,0.00,0.0,0.0,Healthy,0.0,0.00
362870E1RGER,D.E.R. 331,240 kg drum,240.0,Australia,VIC,240.000,0.000,0.000,0.000,57600.000,19200.000,0.000,57600.000,0.000,19200.000,0.000,19200.000,D1 - Dangerous & hazardous product,S,A,BLUECUBE CHEMICALS HONG KONG LIMITED ,GRAEME VAN GREUNEN,OLIN CORPORATION,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,120.00000,720.00000,30,60,180,120,720,960.000,,1,175.05,729.51,3.60,0.32,231.00,1.04,0.00,249.35,37.50,26.32,131.60,38640.000,63120.000,195.42,250.39,0.00,0.0,0.0,Healthy,0.0,0.00
362870E1RGER,D.E.R. 331,240 kg drum,240.0,Australia,WA,0.000,0.000,0.000,19200.000,0.000,16320.000,0.000,19200.000,240.000,16320.000,0.000,16560.000,D1 - Dangerous & hazardous product,S,A,BLUECUBE CHEMICALS HONG KONG LIMITED ,GRAEME VAN GREUNEN,OLIN CORPORATION,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,120.00000,720.00000,30,60,180,120,720,0.000,,1,56.89,729.51,3.50,0.10,75.07,0.00,255.76,0.00,37.50,26.32,131.60,2640.000,63120.000,195.42,255.76,0.00,0.0,0.0,Healthy,0.0,0.00
477421CRR, TC AMIN GC30E,1000 KG IBC,1000.0,Australia,NSW,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,GUANGZHOU TINCI MATERIALS TECH CO. LTD ,"SALLAS, FRANK",GUANGZHOU TINCI MATERIALS TECHNOLOGY ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,730.00000,0,0,0,75,730,6000.000,,1,169.10,720.01,1.74,1.00,720.01,1.39,0.00,0.00,1.39,0.00,0.00,1000.000,1000.000,1.39,1.39,0.00,0.0,0.0,Overstock,0.0,1740.00
461016RWR,INFINEUM D3504L,187 KG drum,187.0,Australia,VIC,41327.000,0.000,0.000,14212.000,0.000,0.000,0.000,14212.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,730.00000,30,60,95,35,730,187.000,,1,512.68,715.12,9.08,0.96,687.47,60.11,20.67,0.00,57.79,19.87,0.00,55539.000,55539.000,77.66,80.78,0.00,0.0,0.0,Healthy,0.0,0.00
461016RWR,INFINEUM D3504L,187 KG drum,187.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,730.00000,30,60,95,35,730,187.000,,1,20.62,715.12,8.33,0.04,27.65,0.00,0.00,0.00,57.79,19.87,0.00,0.000,55539.000,77.66,0.00,1659.00,1683.0,60.87,Healthy,14019.39,0.00
440995BPR,PIALITE 515 PIA 102,300 kg big bag,300.0,Australia,VIC,14400.000,0.000,0.000,52800.000,52800.000,0.000,0.000,105600.000,5400.000,0.000,5400.000,5400.000,N1 - Non hazardous/Non dangerous,S,M,PT PERLITE INDONESIA ABADI ,"BARKACHI, JOSEPH",PT. PERLITE INDONESIA ABADI ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",ID,90.00000,999.00000,30,60,150,90,999,300.000,,1,562.35,699.57,1.26,1.00,699.57,12.87,75.47,75.47,12.87,75.47,75.47,114600.000,114600.000,163.81,163.81,0.00,0.0,0.0,Healthy,0.0,0.00
4407500VR,HYDROCHLORIC ACID (BTEX FREE),1000 litre IBC,1000.0,Australia,QLD,16000.000,0.000,0.000,0.000,18000.000,36000.000,0.000,18000.000,0.000,36000.000,0.000,36000.000,D1 - Dangerous & hazardous product,S,C,COOGEE QCA PTY LTD ,SONYA ATKINSON,COOGEE QCA PTY LTD,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,15.00000,730.00000,0,0,0,15,730,7000.000,,1,821.62,697.78,0.79,1.00,697.78,22.93,0.00,25.80,22.93,0.00,25.80,-2000.000,-2000.000,48.73,48.73,2000.00,7000.0,10.03,Low Stock,5530.0,0.00
438546AIR,MODIFIED STARCH PREPARATION,20 kg bag,20.0,New Zealand,NZ,26440.000,0.000,20.000,24000.000,48000.000,94780.000,0.000,72000.000,3600.000,46780.000,3600.000,98380.000,N1 - Non hazardous/Non dangerous,S,C,STARCH PRODUCTS CO. LTD ,TANYA HARVEY,STARCH PRODUCTS CO ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",TH,75.00000,365.00000,0,0,0,75,365,5240.000,,1,707.56,694.90,2.29,1.00,694.90,32.84,34.54,69.07,32.84,34.54,69.07,48040.000,48040.000,136.45,136.45,0.00,0.0,0.0,Overstock,0.0,110011.60
337914ALR,PASELLI BC,25 kg bag,25.0,Australia,VIC,11850.000,0.000,0.000,35000.000,0.000,0.000,0.000,35000.000,43500.000,0.000,11500.000,43500.000,N1 - Non hazardous/Non dangerous,S,A,COOPERATIE KONINKLIJKE AVEBE U.A. ,GWENDOLINE CROTHERS,AVEBE ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,150.00000,1460.00000,30,60,210,150,1460,875.000,,1,395.25,661.49,3.49,0.56,368.58,0.95,94.96,0.00,40.06,67.46,31.75,3350.000,40525.000,139.27,95.91,22114.80,22125.0,60.03,Stockout Risk,77216.25,0.00
337914ALR,PASELLI BC,25 kg bag,25.0,Australia,NSW,38500.000,0.000,950.000,9625.000,21000.000,16000.000,0.000,30625.000,15000.000,16000.000,11400.000,31000.000,N1 - Non hazardous/Non dangerous,S,A,COOPERATIE KONINKLIJKE AVEBE U.A. ,GWENDOLINE CROTHERS,AVEBE ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,150.00000,1460.00000,30,60,210,150,1460,875.000,,1,314.11,661.49,2.93,0.44,292.91,89.28,32.86,71.69,40.06,67.46,31.75,37175.000,40525.000,139.27,193.83,0.00,0.0,0.0,Stockout Risk,0.0,0.00
4394160VPRAY,PROPYLENE GLYCOL USP/EP (THAI),1000 kg IBC,1000.0,New Zealand,NZ,77000.000,0.000,0.000,18000.000,36000.000,106000.000,0.000,54000.000,7000.000,70000.000,7000.000,113000.000,N1 - Non hazardous/Non dangerous,S,A,DOW CHEMICAL (NZ) LIMITED ,"GUIRADO-LOPEZ, DAVID",DOW INC,62121 - NZ Home Care I&I HC,"MICHALIK, KYAN",TH,90.00000,730.00000,30,60,150,90,730,18000.000,,1,341.27,661.38,3.75,1.00,661.38,105.84,27.22,54.43,105.84,27.22,54.43,54000.000,54000.000,187.49,187.49,0.00,0.0,0.0,High Stock,0.0,0.00
477425CPR,GUARDMAX Q50,950 KG IBC,950.0,Australia,NSW,3800.000,0.000,0.000,0.000,12350.000,8550.000,0.000,12350.000,0.000,8550.000,0.000,8550.000,D1 - Dangerous & hazardous product,S,A,"SHANDONG TAIHE CHEMICALS CO.,LTD. ","SALLAS, FRANK",IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,730.00000,30,60,135,75,730,950.000,,1,314.74,651.81,2.52,0.41,269.57,14.10,0.00,45.81,71.42,0.00,56.84,7600.000,72200.000,128.26,59.91,16174.20,17100.0,63.43,Healthy,43092.0,0.00
477425CPR,GUARDMAX Q50,950 KG IBC,950.0,Australia,VIC,29450.000,0.000,950.000,0.000,24700.000,1900.000,0.000,24700.000,950.000,1900.000,950.000,2850.000,D1 - Dangerous & hazardous product,S,A,"SHANDONG TAIHE CHEMICALS CO.,LTD. ","SALLAS, FRANK",IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,730.00000,30,60,135,75,730,950.000,,1,279.05,651.81,2.39,0.37,239.00,115.27,0.00,103.35,71.42,0.00,56.84,50350.000,72200.000,128.26,218.62,0.00,0.0,0.0,Healthy,0.0,0.00
477425CPR,GUARDMAX Q50,950 KG IBC,950.0,Australia,QLD,16150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12350.000,0.000,11400.000,12350.000,D1 - Dangerous & hazardous product,S,A,"SHANDONG TAIHE CHEMICALS CO.,LTD. ","SALLAS, FRANK",IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,730.00000,30,60,135,75,730,950.000,,1,150.62,651.81,2.33,0.20,129.00,36.82,0.00,0.00,71.42,0.00,56.84,3800.000,72200.000,128.26,36.82,7740.00,8550.0,66.28,Healthy,19921.5,0.00
477425CPR,GUARDMAX Q50,950 KG IBC,950.0,Australia,WA,10450.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,A,"SHANDONG TAIHE CHEMICALS CO.,LTD. ","SALLAS, FRANK",IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,730.00000,30,60,135,75,730,0.000,,1,16.63,651.81,2.42,0.02,14.24,733.85,0.00,0.00,71.42,0.00,56.84,10450.000,72200.000,128.26,733.85,0.00,0.0,0.0,Healthy,0.0,0.00
366361B2RANTI-STAT,MINEX 4,400 kg anti-stat big bag,400.0,Australia,VIC,54800.000,0.000,0.000,17600.000,88000.000,0.000,0.000,105600.000,77600.000,0.000,18000.000,77600.000,N1 - Non hazardous/Non dangerous,S,M,COVIA CANADA LTD ,"DE LANGE, CHRISTO",COVIA CORP ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",CA,120.00000,999.00000,30,60,180,120,999,5600.000,,1,765.30,650.96,1.15,1.00,650.96,56.53,27.04,135.18,56.53,27.04,135.18,82800.000,82800.000,218.75,218.75,0.00,0.0,0.0,High Stock,0.0,0.00
4427190VR,BUTYL CELLOSOLVE (DOW),880 kg IBC,880.0,Australia,VIC,1760.000,0.000,0.000,15840.000,15840.000,4400.000,0.000,31680.000,0.000,4400.000,0.000,4400.000,D2 - Hazardous but NOT dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,90.00000,730.00000,30,60,150,90,730,880.000,,1,151.42,649.32,2.40,0.34,218.97,8.04,72.34,72.34,5.42,48.79,97.58,29040.000,91520.000,151.79,152.72,0.00,0.0,0.0,Healthy,0.0,0.00
4427190VR,BUTYL CELLOSOLVE (DOW),880 kg IBC,880.0,Australia,WA,0.000,0.000,0.000,15840.000,15840.000,0.000,0.000,31680.000,880.000,0.000,880.000,880.000,D2 - Hazardous but NOT dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,90.00000,730.00000,30,60,150,90,730,0.000,,1,121.71,649.32,2.55,0.27,176.01,-5.00,89.99,89.99,5.42,48.79,97.58,30800.000,91520.000,151.79,174.98,0.00,0.0,0.0,Healthy,0.0,0.00
4427190VR,BUTYL CELLOSOLVE (DOW),880 kg IBC,880.0,Australia,NSW,880.000,0.000,0.000,0.000,15840.000,880.000,0.000,15840.000,0.000,880.000,0.000,880.000,D2 - Hazardous but NOT dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,90.00000,730.00000,30,60,150,90,730,3520.000,,1,110.25,649.32,2.45,0.25,159.43,5.52,0.00,99.35,5.42,48.79,97.58,15840.000,91520.000,151.79,104.87,7195.08,7920.0,49.68,Healthy,19404.0,0.00
4427190VR,BUTYL CELLOSOLVE (DOW),880 kg IBC,880.0,Australia,QLD,2640.000,0.000,0.000,0.000,15840.000,1760.000,0.000,15840.000,880.000,1760.000,880.000,2640.000,D2 - Hazardous but NOT dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,90.00000,730.00000,30,60,150,90,730,880.000,,1,65.63,649.32,2.22,0.15,94.91,18.54,0.00,166.89,5.42,48.79,97.58,15840.000,91520.000,151.79,185.43,0.00,0.0,0.0,Healthy,0.0,0.00
461079QBR,INFINEUM P5960,Bulk Item,19500.0,Australia,VIC,0.000,0.000,0.000,19610.000,39000.000,0.000,0.000,58610.000,58500.000,0.000,39000.000,58500.000,D2 - Hazardous but NOT dangerous,S,M,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,730.00000,30,60,95,35,730,19500.000,,1,745.93,635.58,7.39,1.00,635.58,-61.36,30.85,61.36,-61.36,30.85,61.36,110.000,110.000,30.85,30.85,38134.80,39000.0,61.36,Stockout Risk,288210.0,0.00
4414071VR,ELITE 5400G ENHANCED POLYETHYLENE RESIN,SEABULK CONTAINER,1.0,Australia,VIC,49770.000,0.000,0.000,0.000,85000.000,0.000,0.000,85000.000,16600.000,0.000,16600.000,16600.000,N1 - Non hazardous/Non dangerous,S,M,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,TH,75.00000,1095.00000,30,60,135,75,1095,4.000,,1,861.07,629.67,2.97,1.00,629.67,52.68,0.00,134.99,52.68,0.00,134.99,118170.000,118170.000,187.67,187.67,0.00,0.0,0.0,High Stock,0.0,0.00
1818291VR,INFINEUM P6003,19500 kg iso tank,19500.0,Australia,VIC,19770.000,0.000,0.000,19560.000,19500.000,0.000,0.000,39060.000,58770.000,0.000,39270.000,58770.000,D2 - Hazardous but NOT dangerous,S,M,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,720.00000,30,60,95,35,720,19500.000,,1,723.49,626.58,9.17,1.00,626.58,-31.12,31.22,31.12,-31.12,31.22,31.12,60.000,60.000,31.22,31.22,37594.80,39000.0,62.24,Stockout Risk,357630.0,0.00
201104DNP,INFINEUM SV261,170 kg drum,170.0,Australia,VIC,25160.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,B,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,720.00000,30,60,95,35,720,1700.000,,1,489.59,621.96,5.58,0.80,498.30,50.49,0.00,0.00,83.37,0.00,12.03,25160.000,54570.000,95.40,50.49,22179.33,22270.0,44.69,Healthy,124266.6,0.00
201104DNP,INFINEUM SV261,170 kg drum,170.0,Australia,NSW,25160.000,0.000,0.000,0.000,7480.000,0.000,0.000,7480.000,4760.000,0.000,0.000,6120.000,N1 - Non hazardous/Non dangerous,S,B,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,720.00000,30,60,95,35,720,1700.000,,1,110.24,621.96,7.37,0.18,112.20,224.24,0.00,66.67,83.37,0.00,12.03,27880.000,54570.000,95.40,290.91,0.00,0.0,0.0,Healthy,0.0,0.00
201104DNP,INFINEUM SV261,170 kg drum,170.0,Australia,QLD,1530.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,"S, U",B,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,720.00000,30,60,95,35,720,170.000,,1,11.26,621.96,6.85,0.02,11.46,133.51,0.00,0.00,83.37,0.00,12.03,1530.000,54570.000,95.40,133.51,0.00,0.0,0.0,Healthy,0.0,0.00
4433716BR,ATTANE 4203,650 kg Octabin,650.0,Australia,VIC,8450.000,0.000,0.000,0.000,20800.000,0.000,0.000,20800.000,650.000,0.000,650.000,650.000,N1 - Non hazardous/Non dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,US,90.00000,3650.00000,30,60,150,90,3650,6500.000,,1,473.37,605.55,3.55,0.83,499.97,15.60,0.00,41.60,39.72,0.00,34.35,28600.000,44850.000,74.07,57.20,29998.20,30550.0,61.1,Stockout Risk,108452.5,0.00
4433716BR,ATTANE 4203,650 kg Octabin,650.0,Australia,QLD,16900.000,0.000,650.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,US,90.00000,3650.00000,30,60,150,90,3650,6500.000,,1,99.96,605.55,2.66,0.17,105.58,153.91,0.00,0.00,39.72,0.00,34.35,16250.000,44850.000,74.07,153.91,0.00,0.0,0.0,Stockout Risk,0.0,0.00
